,location,date,total_cases,total_deaths,total_tests,population,median_age
483,United Arab Emirates,2020-03-10,59,0,,9890400.0,34.0
484,United Arab Emirates,2020-03-11,74,0,,9890400.0,34.0
485,United Arab Emirates,2020-03-13,85,0,,9890400.0,34.0
486,United Arab Emirates,2020-03-15,85,0,,9890400.0,34.0
487,United Arab Emirates,2020-03-16,86,0,,9890400.0,34.0
488,United Arab Emirates,2020-03-17,98,0,,9890400.0,34.0
489,United Arab Emirates,2020-03-18,113,0,,9890400.0,34.0
490,United Arab Emirates,2020-03-19,113,0,,9890400.0,34.0
491,United Arab Emirates,2020-03-20,140,0,,9890400.0,34.0
492,United Arab Emirates,2020-03-21,140,0,,9890400.0,34.0
493,United Arab Emirates,2020-03-22,153,2,,9890400.0,34.0
494,United Arab Emirates,2020-03-23,153,2,,9890400.0,34.0
495,United Arab Emirates,2020-03-24,198,2,,9890400.0,34.0
496,United Arab Emirates,2020-03-25,248,2,,9890400.0,34.0
497,United Arab Emirates,2020-03-26,333,2,,9890400.0,34.0
498,United Arab Emirates,2020-03-27,333,2,,9890400.0,34.0
499,United Arab Emirates,2020-03-28,405,2,,9890400.0,34.0
500,United Arab Emirates,2020-03-29,468,2,,9890400.0,34.0
501,United Arab Emirates,2020-03-30,468,2,,9890400.0,34.0
502,United Arab Emirates,2020-03-31,611,5,,9890400.0,34.0
503,United Arab Emirates,2020-04-01,664,6,,9890400.0,34.0
504,United Arab Emirates,2020-04-02,664,6,,9890400.0,34.0
505,United Arab Emirates,2020-04-03,1024,8,,9890400.0,34.0
506,United Arab Emirates,2020-04-04,1024,8,,9890400.0,34.0
507,United Arab Emirates,2020-04-05,1505,10,,9890400.0,34.0
508,United Arab Emirates,2020-04-06,1799,10,,9890400.0,34.0
509,United Arab Emirates,2020-04-07,2076,11,,9890400.0,34.0
510,United Arab Emirates,2020-04-08,2359,12,,9890400.0,34.0
511,United Arab Emirates,2020-04-09,2659,12,,9890400.0,34.0
512,United Arab Emirates,2020-04-10,2990,14,,9890400.0,34.0
513,United Arab Emirates,2020-04-11,3360,16,,9890400.0,34.0
514,United Arab Emirates,2020-04-12,3736,20,,9890400.0,34.0
515,United Arab Emirates,2020-04-13,4123,22,,9890400.0,34.0
516,United Arab Emirates,2020-04-14,4521,25,,9890400.0,34.0
517,United Arab Emirates,2020-04-15,4933,28,,9890400.0,34.0
518,United Arab Emirates,2020-04-16,5365,33,,9890400.0,34.0
519,United Arab Emirates,2020-04-17,5825,33,,9890400.0,34.0
520,United Arab Emirates,2020-04-18,5825,35,,9890400.0,34.0
521,United Arab Emirates,2020-04-19,6302,37,,9890400.0,34.0
522,United Arab Emirates,2020-04-20,6781,41,,9890400.0,34.0
523,United Arab Emirates,2020-04-21,7265,43,,9890400.0,34.0
524,United Arab Emirates,2020-04-22,7755,46,,9890400.0,34.0
525,United Arab Emirates,2020-04-23,8238,52,,9890400.0,34.0
526,United Arab Emirates,2020-04-24,8756,56,,9890400.0,34.0
527,United Arab Emirates,2020-04-25,9281,64,,9890400.0,34.0
528,United Arab Emirates,2020-04-26,9813,64,,9890400.0,34.0
529,United Arab Emirates,2020-04-27,10349,76,,9890400.0,34.0
530,United Arab Emirates,2020-04-28,10839,82,,9890400.0,34.0
531,United Arab Emirates,2020-04-29,11380,89,,9890400.0,34.0
532,United Arab Emirates,2020-04-30,11929,98,,9890400.0,34.0
533,United Arab Emirates,2020-05-01,12481,105,,9890400.0,34.0
534,United Arab Emirates,2020-05-02,13038,111,,9890400.0,34.0
535,United Arab Emirates,2020-05-03,13599,119,,9890400.0,34.0
536,United Arab Emirates,2020-05-04,14163,126,,9890400.0,34.0
537,United Arab Emirates,2020-05-05,14730,137,,9890400.0,34.0
538,United Arab Emirates,2020-05-06,15192,146,,9890400.0,34.0
539,United Arab Emirates,2020-05-07,15738,157,,9890400.0,34.0
540,United Arab Emirates,2020-05-08,16240,165,,9890400.0,34.0
541,United Arab Emirates,2020-05-09,16793,174,,9890400.0,34.0
542,United Arab Emirates,2020-05-10,17417,185,,9890400.0,34.0
543,United Arab Emirates,2020-05-11,18198,198,,9890400.0,34.0
544,United Arab Emirates,2020-05-12,18878,201,,9890400.0,34.0
545,United Arab Emirates,2020-05-13,19661,203,,9890400.0,34.0
546,United Arab Emirates,2020-05-14,20386,206,,9890400.0,34.0
547,United Arab Emirates,2020-05-15,21084,208,,9890400.0,34.0
548,Argentina,2020-03-04,1,0,,45195777.0,31.9
549,Argentina,2020-03-06,2,0,,45195777.0,31.9
550,Argentina,2020-03-07,8,0,,45195777.0,31.9
551,Argentina,2020-03-08,9,1,,45195777.0,31.9
552,Argentina,2020-03-09,12,1,,45195777.0,31.9
553,Argentina,2020-03-11,19,1,,45195777.0,31.9
554,Argentina,2020-03-13,31,1,,45195777.0,31.9
555,Argentina,2020-03-14,34,2,,45195777.0,31.9
556,Argentina,2020-03-15,45,2,,45195777.0,31.9
557,Argentina,2020-03-16,56,2,,45195777.0,31.9
558,Argentina,2020-03-17,65,2,,45195777.0,31.9
559,Argentina,2020-03-18,79,2,,45195777.0,31.9
560,Argentina,2020-03-19,97,2,,45195777.0,31.9
561,Argentina,2020-03-20,128,3,,45195777.0,31.9
562,Argentina,2020-03-21,158,3,,45195777.0,31.9
563,Argentina,2020-03-22,225,4,,45195777.0,31.9
564,Argentina,2020-03-23,266,4,,45195777.0,31.9
565,Argentina,2020-03-24,301,4,,45195777.0,31.9
566,Argentina,2020-03-25,387,6,,45195777.0,31.9
567,Argentina,2020-03-26,502,8,,45195777.0,31.9
568,Argentina,2020-03-27,589,12,,45195777.0,31.9
569,Argentina,2020-03-28,690,17,,45195777.0,31.9
570,Argentina,2020-03-29,745,19,,45195777.0,31.9
571,Argentina,2020-03-30,820,20,,45195777.0,31.9
572,Argentina,2020-03-31,966,24,,45195777.0,31.9
573,Argentina,2020-04-01,966,24,,45195777.0,31.9
574,Argentina,2020-04-02,1133,31,,45195777.0,31.9
575,Argentina,2020-04-03,1133,34,,45195777.0,31.9
576,Argentina,2020-04-04,1265,37,,45195777.0,31.9
577,Argentina,2020-04-05,1451,43,,45195777.0,31.9
578,Argentina,2020-04-06,1554,46,,45195777.0,31.9
579,Argentina,2020-04-07,1628,53,,45195777.0,31.9
580,Argentina,2020-04-08,1715,60,13330.0,45195777.0,31.9
581,Argentina,2020-04-09,1795,65,14850.0,45195777.0,31.9
582,Argentina,2020-04-10,1894,79,16379.0,45195777.0,31.9
583,Argentina,2020-04-11,1975,82,18027.0,45195777.0,31.9
584,Argentina,2020-04-12,2137,89,,45195777.0,31.9
585,Argentina,2020-04-13,2203,95,19758.0,45195777.0,31.9
586,Argentina,2020-04-14,2272,98,22805.0,45195777.0,31.9
587,Argentina,2020-04-15,2432,105,24374.0,45195777.0,31.9
588,Argentina,2020-04-16,2432,109,26457.0,45195777.0,31.9
589,Argentina,2020-04-17,2560,115,28650.0,45195777.0,31.9
590,Argentina,2020-04-18,2658,122,30942.0,45195777.0,31.9
591,Argentina,2020-04-19,2828,132,32712.0,45195777.0,31.9
592,Argentina,2020-04-20,2930,134,34568.0,45195777.0,31.9
593,Argentina,2020-04-21,3020,142,36611.0,45195777.0,31.9
594,Argentina,2020-04-22,3132,151,39228.0,45195777.0,31.9
595,Argentina,2020-04-23,3276,159,41786.0,45195777.0,31.9
596,Argentina,2020-04-24,3423,165,44654.0,45195777.0,31.9
597,Argentina,2020-04-25,3423,167,47406.0,45195777.0,31.9
598,Argentina,2020-04-26,3767,185,49905.0,45195777.0,31.9
599,Argentina,2020-04-27,3767,186,51900.0,45195777.0,31.9
600,Argentina,2020-04-28,3990,197,53600.0,45195777.0,31.9
601,Argentina,2020-04-29,4114,207,56058.0,45195777.0,31.9
602,Argentina,2020-04-30,4272,214,58685.0,45195777.0,31.9
603,Argentina,2020-05-01,4415,218,61530.0,45195777.0,31.9
604,Argentina,2020-05-02,4519,225,63866.0,45195777.0,31.9
605,Argentina,2020-05-03,4668,237,65813.0,45195777.0,31.9
606,Argentina,2020-05-04,4770,246,67920.0,45195777.0,31.9
607,Argentina,2020-05-05,4874,260,69718.0,45195777.0,31.9
608,Argentina,2020-05-06,5007,264,72315.0,45195777.0,31.9
609,Argentina,2020-05-07,5195,273,75198.0,45195777.0,31.9
610,Argentina,2020-05-08,5358,282,77901.0,45195777.0,31.9
611,Argentina,2020-05-09,5598,293,80729.0,45195777.0,31.9
612,Argentina,2020-05-10,5763,300,83018.0,45195777.0,31.9
613,Argentina,2020-05-11,5776,300,85158.0,45195777.0,31.9
614,Argentina,2020-05-12,6021,305,87547.0,45195777.0,31.9
615,Argentina,2020-05-13,6550,319,90474.0,45195777.0,31.9
616,Argentina,2020-05-14,6866,329,93673.0,45195777.0,31.9
617,Argentina,2020-05-15,7121,353,,45195777.0,31.9
618,Armenia,2019-12-31,0,0,,2963234.0,35.7
619,Armenia,2020-01-01,0,0,,2963234.0,35.7
620,Armenia,2020-01-02,0,0,,2963234.0,35.7
621,Armenia,2020-01-03,0,0,,2963234.0,35.7
622,Armenia,2020-01-04,0,0,,2963234.0,35.7
623,Armenia,2020-01-05,0,0,,2963234.0,35.7
624,Armenia,2020-01-06,0,0,,2963234.0,35.7
625,Armenia,2020-01-07,0,0,,2963234.0,35.7
626,Armenia,2020-01-08,0,0,,2963234.0,35.7
627,Armenia,2020-01-09,0,0,,2963234.0,35.7
628,Armenia,2020-01-10,0,0,,2963234.0,35.7
629,Armenia,2020-01-11,0,0,,2963234.0,35.7
630,Armenia,2020-01-12,0,0,,2963234.0,35.7
631,Armenia,2020-01-13,0,0,,2963234.0,35.7
632,Armenia,2020-01-14,0,0,,2963234.0,35.7
633,Armenia,2020-01-15,0,0,,2963234.0,35.7
634,Armenia,2020-01-16,0,0,,2963234.0,35.7
635,Armenia,2020-01-17,0,0,,2963234.0,35.7
636,Armenia,2020-01-18,0,0,,2963234.0,35.7
637,Armenia,2020-01-19,0,0,,2963234.0,35.7
638,Armenia,2020-01-20,0,0,,2963234.0,35.7
639,Armenia,2020-01-21,0,0,,2963234.0,35.7
640,Armenia,2020-01-22,0,0,,2963234.0,35.7
641,Armenia,2020-01-23,0,0,,2963234.0,35.7
642,Armenia,2020-01-24,0,0,,2963234.0,35.7
643,Armenia,2020-01-25,0,0,,2963234.0,35.7
644,Armenia,2020-01-26,0,0,,2963234.0,35.7
645,Armenia,2020-01-27,0,0,,2963234.0,35.7
646,Armenia,2020-01-28,0,0,,2963234.0,35.7
647,Armenia,2020-01-29,0,0,,2963234.0,35.7
648,Armenia,2020-01-30,0,0,,2963234.0,35.7
649,Armenia,2020-01-31,0,0,,2963234.0,35.7
650,Armenia,2020-02-01,0,0,,2963234.0,35.7
651,Armenia,2020-02-02,0,0,,2963234.0,35.7
652,Armenia,2020-02-03,0,0,,2963234.0,35.7
653,Armenia,2020-02-04,0,0,,2963234.0,35.7
654,Armenia,2020-02-05,0,0,,2963234.0,35.7
655,Armenia,2020-02-06,0,0,,2963234.0,35.7
656,Armenia,2020-02-07,0,0,,2963234.0,35.7
657,Armenia,2020-02-08,0,0,,2963234.0,35.7
658,Armenia,2020-02-09,0,0,,2963234.0,35.7
659,Armenia,2020-02-10,0,0,,2963234.0,35.7
660,Armenia,2020-02-11,0,0,,2963234.0,35.7
661,Armenia,2020-02-12,0,0,,2963234.0,35.7
662,Armenia,2020-02-13,0,0,,2963234.0,35.7
663,Armenia,2020-02-14,0,0,,2963234.0,35.7
664,Armenia,2020-02-15,0,0,,2963234.0,35.7
665,Armenia,2020-02-16,0,0,,2963234.0,35.7
666,Armenia,2020-02-17,0,0,,2963234.0,35.7
667,Armenia,2020-02-18,0,0,,2963234.0,35.7
668,Armenia,2020-02-19,0,0,,2963234.0,35.7
669,Armenia,2020-02-20,0,0,,2963234.0,35.7
670,Armenia,2020-02-21,0,0,,2963234.0,35.7
671,Armenia,2020-02-22,0,0,,2963234.0,35.7
672,Armenia,2020-02-23,0,0,,2963234.0,35.7
673,Armenia,2020-02-24,0,0,,2963234.0,35.7
674,Armenia,2020-02-25,0,0,,2963234.0,35.7
675,Armenia,2020-02-26,0,0,,2963234.0,35.7
676,Armenia,2020-02-27,0,0,,2963234.0,35.7
677,Armenia,2020-02-28,0,0,,2963234.0,35.7
678,Armenia,2020-02-29,0,0,,2963234.0,35.7
679,Armenia,2020-03-01,1,0,,2963234.0,35.7
680,Armenia,2020-03-02,1,0,,2963234.0,35.7
681,Armenia,2020-03-12,4,0,,2963234.0,35.7
682,Armenia,2020-03-13,6,0,,2963234.0,35.7
683,Armenia,2020-03-14,13,0,,2963234.0,35.7
684,Armenia,2020-03-15,20,0,,2963234.0,35.7
685,Armenia,2020-03-16,30,0,,2963234.0,35.7
686,Armenia,2020-03-17,52,0,,2963234.0,35.7
687,Armenia,2020-03-18,78,0,,2963234.0,35.7
688,Armenia,2020-03-19,115,0,,2963234.0,35.7
689,Armenia,2020-03-20,122,0,,2963234.0,35.7
690,Armenia,2020-03-21,136,0,,2963234.0,35.7
691,Armenia,2020-03-22,160,0,,2963234.0,35.7
692,Armenia,2020-03-23,190,0,,2963234.0,35.7
693,Armenia,2020-03-24,194,0,,2963234.0,35.7
694,Armenia,2020-03-25,265,0,,2963234.0,35.7
695,Armenia,2020-03-26,290,0,,2963234.0,35.7
696,Armenia,2020-03-27,329,1,,2963234.0,35.7
697,Armenia,2020-03-28,372,1,,2963234.0,35.7
698,Armenia,2020-03-29,424,3,,2963234.0,35.7
699,Armenia,2020-03-30,424,3,,2963234.0,35.7
700,Armenia,2020-03-31,482,3,,2963234.0,35.7
701,Armenia,2020-04-01,532,3,,2963234.0,35.7
702,Armenia,2020-04-02,571,3,,2963234.0,35.7
703,Armenia,2020-04-03,663,4,,2963234.0,35.7
704,Armenia,2020-04-04,736,7,,2963234.0,35.7
705,Armenia,2020-04-05,770,7,,2963234.0,35.7
706,Armenia,2020-04-06,822,7,,2963234.0,35.7
707,Armenia,2020-04-07,833,8,,2963234.0,35.7
708,Armenia,2020-04-08,853,8,,2963234.0,35.7
709,Armenia,2020-04-09,881,9,,2963234.0,35.7
710,Armenia,2020-04-10,921,10,,2963234.0,35.7
711,Armenia,2020-04-11,937,11,,2963234.0,35.7
712,Armenia,2020-04-12,967,13,,2963234.0,35.7
713,Armenia,2020-04-13,1013,13,,2963234.0,35.7
714,Armenia,2020-04-14,1039,14,,2963234.0,35.7
715,Armenia,2020-04-15,1111,17,,2963234.0,35.7
716,Armenia,2020-04-16,1159,18,,2963234.0,35.7
717,Armenia,2020-04-17,1201,19,,2963234.0,35.7
718,Armenia,2020-04-18,1248,20,,2963234.0,35.7
719,Armenia,2020-04-19,1291,20,,2963234.0,35.7
720,Armenia,2020-04-20,1339,22,,2963234.0,35.7
721,Armenia,2020-04-21,1401,24,,2963234.0,35.7
722,Armenia,2020-04-22,1473,24,,2963234.0,35.7
723,Armenia,2020-04-23,1523,24,,2963234.0,35.7
724,Armenia,2020-04-24,1596,27,,2963234.0,35.7
725,Armenia,2020-04-25,1677,28,,2963234.0,35.7
726,Armenia,2020-04-26,1746,28,,2963234.0,35.7
727,Armenia,2020-04-27,1808,29,,2963234.0,35.7
728,Armenia,2020-04-28,1867,30,,2963234.0,35.7
729,Armenia,2020-04-29,1932,30,,2963234.0,35.7
730,Armenia,2020-04-30,1932,30,,2963234.0,35.7
731,Armenia,2020-05-01,2066,32,,2963234.0,35.7
732,Armenia,2020-05-02,2148,33,,2963234.0,35.7
733,Armenia,2020-05-03,2273,33,,2963234.0,35.7
734,Armenia,2020-05-04,2386,35,,2963234.0,35.7
735,Armenia,2020-05-05,2507,39,,2963234.0,35.7
736,Armenia,2020-05-06,2619,40,,2963234.0,35.7
737,Armenia,2020-05-07,2782,40,,2963234.0,35.7
738,Armenia,2020-05-08,2884,42,,2963234.0,35.7
739,Armenia,2020-05-09,3029,43,,2963234.0,35.7
740,Armenia,2020-05-10,3175,44,,2963234.0,35.7
741,Armenia,2020-05-11,3313,45,,2963234.0,35.7
742,Armenia,2020-05-12,3392,46,,2963234.0,35.7
743,Armenia,2020-05-13,3538,47,,2963234.0,35.7
744,Armenia,2020-05-14,3718,48,,2963234.0,35.7
745,Armenia,2020-05-15,3860,49,,2963234.0,35.7
746,Antigua and Barbuda,2020-03-15,1,0,,97928.0,32.1
747,Antigua and Barbuda,2020-03-21,1,0,,97928.0,32.1
748,Antigua and Barbuda,2020-03-22,1,0,,97928.0,32.1
749,Antigua and Barbuda,2020-03-23,1,0,,97928.0,32.1
750,Antigua and Barbuda,2020-03-24,1,0,,97928.0,32.1
751,Antigua and Barbuda,2020-03-25,3,0,,97928.0,32.1
752,Antigua and Barbuda,2020-03-26,3,0,,97928.0,32.1
753,Antigua and Barbuda,2020-03-27,7,0,,97928.0,32.1
754,Antigua and Barbuda,2020-03-28,7,0,,97928.0,32.1
755,Antigua and Barbuda,2020-03-29,7,0,,97928.0,32.1
756,Antigua and Barbuda,2020-03-30,7,0,,97928.0,32.1
757,Antigua and Barbuda,2020-03-31,7,0,,97928.0,32.1
758,Antigua and Barbuda,2020-04-01,7,0,,97928.0,32.1
759,Antigua and Barbuda,2020-04-02,7,0,,97928.0,32.1
760,Antigua and Barbuda,2020-04-03,9,0,,97928.0,32.1
761,Antigua and Barbuda,2020-04-04,15,0,,97928.0,32.1
762,Antigua and Barbuda,2020-04-05,15,0,,97928.0,32.1
763,Antigua and Barbuda,2020-04-06,15,0,,97928.0,32.1
764,Antigua and Barbuda,2020-04-07,15,0,,97928.0,32.1
765,Antigua and Barbuda,2020-04-08,15,0,,97928.0,32.1
766,Antigua and Barbuda,2020-04-09,15,0,,97928.0,32.1
767,Antigua and Barbuda,2020-04-10,19,2,,97928.0,32.1
768,Antigua and Barbuda,2020-04-11,21,2,,97928.0,32.1
769,Antigua and Barbuda,2020-04-12,21,2,,97928.0,32.1
770,Antigua and Barbuda,2020-04-13,21,2,,97928.0,32.1
771,Antigua and Barbuda,2020-04-14,23,2,,97928.0,32.1
772,Antigua and Barbuda,2020-04-15,23,2,,97928.0,32.1
773,Antigua and Barbuda,2020-04-16,23,2,,97928.0,32.1
774,Antigua and Barbuda,2020-04-17,23,2,,97928.0,32.1
775,Antigua and Barbuda,2020-04-18,23,2,,97928.0,32.1
776,Antigua and Barbuda,2020-04-19,23,2,,97928.0,32.1
777,Antigua and Barbuda,2020-04-20,23,2,,97928.0,32.1
778,Antigua and Barbuda,2020-04-21,23,3,,97928.0,32.1
779,Antigua and Barbuda,2020-04-22,24,3,,97928.0,32.1
780,Antigua and Barbuda,2020-04-23,24,3,,97928.0,32.1
781,Antigua and Barbuda,2020-04-24,24,3,,97928.0,32.1
782,Antigua and Barbuda,2020-04-25,24,3,,97928.0,32.1
783,Antigua and Barbuda,2020-04-26,24,3,,97928.0,32.1
784,Antigua and Barbuda,2020-04-27,24,3,,97928.0,32.1
785,Antigua and Barbuda,2020-04-28,24,3,,97928.0,32.1
786,Antigua and Barbuda,2020-04-29,24,3,,97928.0,32.1
787,Antigua and Barbuda,2020-04-30,24,3,,97928.0,32.1
788,Antigua and Barbuda,2020-05-01,24,3,,97928.0,32.1
789,Antigua and Barbuda,2020-05-02,25,3,,97928.0,32.1
790,Antigua and Barbuda,2020-05-03,25,3,,97928.0,32.1
791,Antigua and Barbuda,2020-05-04,25,3,,97928.0,32.1
792,Antigua and Barbuda,2020-05-05,25,3,,97928.0,32.1
793,Antigua and Barbuda,2020-05-06,25,3,,97928.0,32.1
794,Antigua and Barbuda,2020-05-07,25,3,,97928.0,32.1
795,Antigua and Barbuda,2020-05-08,25,3,,97928.0,32.1
796,Antigua and Barbuda,2020-05-09,25,3,,97928.0,32.1
797,Antigua and Barbuda,2020-05-10,25,3,,97928.0,32.1
798,Antigua and Barbuda,2020-05-11,25,3,,97928.0,32.1
799,Antigua and Barbuda,2020-05-12,25,3,,97928.0,32.1
800,Antigua and Barbuda,2020-05-13,25,3,,97928.0,32.1
801,Antigua and Barbuda,2020-05-14,25,3,,97928.0,32.1
802,Antigua and Barbuda,2020-05-15,25,3,,97928.0,32.1
803,Australia,2019-12-31,0,0,,25499881.0,37.9
804,Australia,2020-01-01,0,0,,25499881.0,37.9
805,Australia,2020-01-02,0,0,,25499881.0,37.9
806,Australia,2020-01-03,0,0,,25499881.0,37.9
807,Australia,2020-01-04,0,0,,25499881.0,37.9
808,Australia,2020-01-05,0,0,,25499881.0,37.9
809,Australia,2020-01-06,0,0,,25499881.0,37.9
810,Australia,2020-01-07,0,0,,25499881.0,37.9
811,Australia,2020-01-08,0,0,,25499881.0,37.9
812,Australia,2020-01-09,0,0,,25499881.0,37.9
813,Australia,2020-01-10,0,0,,25499881.0,37.9
814,Australia,2020-01-11,0,0,,25499881.0,37.9
815,Australia,2020-01-12,0,0,,25499881.0,37.9
816,Australia,2020-01-13,0,0,,25499881.0,37.9
817,Australia,2020-01-14,0,0,,25499881.0,37.9
818,Australia,2020-01-15,0,0,,25499881.0,37.9
819,Australia,2020-01-16,0,0,,25499881.0,37.9
820,Australia,2020-01-17,0,0,,25499881.0,37.9
821,Australia,2020-01-18,0,0,,25499881.0,37.9
822,Australia,2020-01-19,0,0,,25499881.0,37.9
823,Australia,2020-01-20,0,0,,25499881.0,37.9
824,Australia,2020-01-21,0,0,,25499881.0,37.9
825,Australia,2020-01-22,0,0,,25499881.0,37.9
826,Australia,2020-01-23,0,0,,25499881.0,37.9
827,Australia,2020-01-24,0,0,,25499881.0,37.9
828,Australia,2020-01-25,1,0,,25499881.0,37.9
829,Australia,2020-01-26,4,0,,25499881.0,37.9
830,Australia,2020-01-27,4,0,,25499881.0,37.9
831,Australia,2020-01-28,4,0,,25499881.0,37.9
832,Australia,2020-01-29,4,0,,25499881.0,37.9
833,Australia,2020-01-30,6,0,,25499881.0,37.9
834,Australia,2020-01-31,7,0,,25499881.0,37.9
835,Australia,2020-02-01,9,0,,25499881.0,37.9
836,Australia,2020-02-02,11,0,,25499881.0,37.9
837,Australia,2020-02-03,11,0,,25499881.0,37.9
838,Australia,2020-02-04,11,0,,25499881.0,37.9
839,Australia,2020-02-05,12,0,,25499881.0,37.9
840,Australia,2020-02-06,13,0,,25499881.0,37.9
841,Australia,2020-02-07,14,0,,25499881.0,37.9
842,Australia,2020-02-08,14,0,,25499881.0,37.9
843,Australia,2020-02-09,14,0,,25499881.0,37.9
844,Australia,2020-02-10,14,0,,25499881.0,37.9
845,Australia,2020-02-11,14,0,,25499881.0,37.9
846,Australia,2020-02-12,14,0,,25499881.0,37.9
847,Australia,2020-02-13,14,0,,25499881.0,37.9
848,Australia,2020-02-14,15,0,,25499881.0,37.9
849,Australia,2020-02-15,15,0,,25499881.0,37.9
850,Australia,2020-02-16,15,0,,25499881.0,37.9
851,Australia,2020-02-17,15,0,,25499881.0,37.9
852,Australia,2020-02-18,15,0,,25499881.0,37.9
853,Australia,2020-02-19,15,0,,25499881.0,37.9
854,Australia,2020-02-20,15,0,,25499881.0,37.9
855,Australia,2020-02-21,17,0,,25499881.0,37.9
856,Australia,2020-02-22,21,0,,25499881.0,37.9
857,Australia,2020-02-23,22,0,,25499881.0,37.9
858,Australia,2020-02-24,22,0,,25499881.0,37.9
859,Australia,2020-02-25,22,0,,25499881.0,37.9
860,Australia,2020-02-26,22,0,,25499881.0,37.9
861,Australia,2020-02-27,23,0,,25499881.0,37.9
862,Australia,2020-02-28,23,0,,25499881.0,37.9
863,Australia,2020-02-29,25,0,,25499881.0,37.9
864,Australia,2020-03-01,26,1,,25499881.0,37.9
865,Australia,2020-03-02,29,1,,25499881.0,37.9
866,Australia,2020-03-03,33,1,,25499881.0,37.9
867,Australia,2020-03-04,41,1,,25499881.0,37.9
868,Australia,2020-03-05,52,2,,25499881.0,37.9
869,Australia,2020-03-06,59,2,,25499881.0,37.9
870,Australia,2020-03-07,63,2,,25499881.0,37.9
871,Australia,2020-03-08,74,3,,25499881.0,37.9
872,Australia,2020-03-09,80,3,,25499881.0,37.9
873,Australia,2020-03-10,100,3,,25499881.0,37.9
874,Australia,2020-03-11,112,3,,25499881.0,37.9
875,Australia,2020-03-12,126,3,,25499881.0,37.9
876,Australia,2020-03-13,156,3,,25499881.0,37.9
877,Australia,2020-03-14,197,3,,25499881.0,37.9
878,Australia,2020-03-15,249,3,,25499881.0,37.9
879,Australia,2020-03-16,298,5,,25499881.0,37.9
880,Australia,2020-03-17,375,5,,25499881.0,37.9
881,Australia,2020-03-18,454,5,,25499881.0,37.9
882,Australia,2020-03-19,565,6,,25499881.0,37.9
883,Australia,2020-03-20,709,6,,25499881.0,37.9
884,Australia,2020-03-21,874,7,,25499881.0,37.9
885,Australia,2020-03-22,1098,7,143056.0,25499881.0,37.9
886,Australia,2020-03-23,1709,7,,25499881.0,37.9
887,Australia,2020-03-24,1823,7,,25499881.0,37.9
888,Australia,2020-03-25,2423,8,,25499881.0,37.9
889,Australia,2020-03-26,2799,11,,25499881.0,37.9
890,Australia,2020-03-27,3166,13,,25499881.0,37.9
891,Australia,2020-03-28,3378,13,,25499881.0,37.9
892,Australia,2020-03-29,3809,14,211261.0,25499881.0,37.9
893,Australia,2020-03-30,4093,16,,25499881.0,37.9
894,Australia,2020-03-31,4557,19,,25499881.0,37.9
895,Australia,2020-04-01,4707,20,,25499881.0,37.9
896,Australia,2020-04-02,4976,21,,25499881.0,37.9
897,Australia,2020-04-03,5224,23,,25499881.0,37.9
898,Australia,2020-04-04,5548,30,,25499881.0,37.9
899,Australia,2020-04-05,5687,34,297154.0,25499881.0,37.9
900,Australia,2020-04-06,5744,36,302663.0,25499881.0,37.9
901,Australia,2020-04-07,5844,42,310700.0,25499881.0,37.9
902,Australia,2020-04-08,5956,45,319368.0,25499881.0,37.9
903,Australia,2020-04-09,6052,50,330134.0,25499881.0,37.9
904,Australia,2020-04-10,6152,52,338346.0,25499881.0,37.9
905,Australia,2020-04-11,6238,54,347847.0,25499881.0,37.9
906,Australia,2020-04-12,6289,57,353941.0,25499881.0,37.9
907,Australia,2020-04-13,6322,61,362136.0,25499881.0,37.9
908,Australia,2020-04-14,6366,61,366493.0,25499881.0,37.9
909,Australia,2020-04-15,6416,61,371377.0,25499881.0,37.9
910,Australia,2020-04-16,6458,63,380003.0,25499881.0,37.9
911,Australia,2020-04-17,6497,63,391530.0,25499881.0,37.9
912,Australia,2020-04-18,6533,67,406510.0,25499881.0,37.9
913,Australia,2020-04-19,6586,69,420996.0,25499881.0,37.9
914,Australia,2020-04-20,6612,70,431734.0,25499881.0,37.9
915,Australia,2020-04-21,6625,71,439842.0,25499881.0,37.9
916,Australia,2020-04-22,6647,74,452441.0,25499881.0,37.9
917,Australia,2020-04-23,6654,74,466659.0,25499881.0,37.9
918,Australia,2020-04-24,6667,75,482370.0,25499881.0,37.9
919,Australia,2020-04-25,6687,79,494257.0,25499881.0,37.9
920,Australia,2020-04-26,6703,81,506449.0,25499881.0,37.9
921,Australia,2020-04-27,6713,83,517063.0,25499881.0,37.9
922,Australia,2020-04-28,6725,84,530679.0,25499881.0,37.9
923,Australia,2020-04-29,6738,88,544410.0,25499881.0,37.9
924,Australia,2020-04-30,6746,90,563641.0,25499881.0,37.9
925,Australia,2020-05-01,6762,92,588868.0,25499881.0,37.9
926,Australia,2020-05-02,6767,93,611583.0,25499881.0,37.9
927,Australia,2020-05-03,6783,93,633107.0,25499881.0,37.9
928,Australia,2020-05-04,6801,95,650214.0,25499881.0,37.9
929,Australia,2020-05-05,6825,95,664756.0,25499881.0,37.9
930,Australia,2020-05-06,6849,96,688656.0,25499881.0,37.9
931,Australia,2020-05-07,6875,97,722549.0,25499881.0,37.9
932,Australia,2020-05-08,6896,97,757250.0,25499881.0,37.9
933,Australia,2020-05-09,6914,97,795456.0,25499881.0,37.9
